season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive,defensiveRating,netRating
2005,20042005,171,Middle Tennessee,Sun Belt,89915,Marcus Morrison,G-F,28,0,733,309,49,68,40,37,12,22.6,109.8,2.1,54.6,0.558,0.82,35.0,30.2,46.7,240,112,50.3,147,74,40.9,93,38,56.0,84,47,162,113,49,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,89917,Fats Cuyler,G,28,0,758,202,50,63,56,29,0,16.5,99.9,0.9,50.3,0.516,1.12,15.8,21.4,36.6,183,67,35.4,48,17,37.0,135,50,62.1,29,18,56,44,12,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91184,Keith Christmas,F,15,0,81,6,5,14,3,1,2,10.7,58.8,-0.3,22.2,0.24,0.6,88.9,58.3,22.2,9,2,22.2,9,2,0.0,0,0,25.0,8,2,12,5,7,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91185,Alex Weekes,F,27,0,313,80,18,50,9,10,13,15.0,102.3,0.4,51.6,0.541,0.5,39.7,45.3,50.8,63,32,50.0,62,31,100.0,1,1,60.0,25,15,64,35,29,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91186,Clint Feher,F,5,0,9,4,0,4,0,1,1,17.9,155.6,0.4,50.0,0.602,,150.0,80.0,50.0,2,1,100.0,1,1,0.0,1,0,66.7,3,2,5,1,4,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91187,Michael Cuffee,G,28,0,931,403,44,69,42,22,2,21.4,121.1,3.8,52.8,0.58,0.95,47.7,42.1,49.5,287,142,55.2,223,123,29.7,64,19,73.0,137,100,202,117,85,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91188,Mike Dean,G,25,0,765,353,57,49,48,20,1,26.4,105.8,2.3,44.2,0.519,0.84,44.7,12.0,35.9,284,102,37.2,148,55,34.6,136,47,80.3,127,102,75,66,9,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91189,L.T. Lockett,G,9,0,27,9,2,1,0,1,0,24.3,85.2,0.0,18.8,0.391,0.0,100.0,33.3,12.5,8,1,0.0,2,0,16.7,6,1,75.0,8,6,3,2,1,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91190,Jonathan Loe,G,8,0,107,30,11,3,9,2,1,19.4,87.1,0.0,50.0,0.502,0.82,6.9,7.7,37.9,29,11,50.0,8,4,33.3,21,7,50.0,2,1,13,12,1,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91191,Darrio Scott,F,8,0,78,46,7,10,3,5,0,26.6,119.0,1.3,67.2,0.689,0.43,34.5,33.3,62.1,29,18,68.2,22,15,42.9,7,3,70.0,10,7,18,12,6,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91192,Steve Thomas,C,22,0,528,230,51,81,18,13,16,26.4,100.6,1.3,47.5,0.532,0.35,44.2,39.1,47.5,181,86,47.5,181,86,0.0,0,0,72.5,80,58,169,103,66,,,,,,
2005,20042005,171,Middle Tennessee,Sun Belt,91193,Chandler Knox,G,2,0,3,0,0,1,0,0,0,30.9,0.0,-0.7,0.0,0.0,,0.0,,0.0,2,0,0.0,0,0,0.0,2,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,172,Milwaukee,Horizon,82196,Allan Hanson,G,20,0,117,18,16,7,16,2,0,19.7,63.6,-0.5,24.1,0.295,1.0,29.6,21.4,18.5,27,5,10.5,19,2,37.5,8,3,62.5,8,5,14,11,3,,,,,,
2005,20042005,172,Milwaukee,Horizon,85699,Michael Bendall,F,8,0,21,6,0,3,0,0,0,17.4,87.7,0.0,50.0,0.387,,66.7,25.0,50.0,6,3,50.0,6,3,0.0,0,0,0.0,4,0,8,6,2,,,,,,
2005,20042005,172,Milwaukee,Horizon,85700,Nick Hansen,F,17,0,78,18,2,2,3,1,0,10.2,127.1,0.3,66.7,0.654,1.5,33.3,11.8,50.0,12,6,66.7,3,2,44.4,9,4,50.0,4,2,17,15,2,,,,,,
2005,20042005,172,Milwaukee,Horizon,88553,Joah Tucker,F,29,7,838,462,77,83,65,34,3,30.1,108.4,2.9,49.0,0.543,0.84,40.1,38.5,46.4,362,168,50.0,298,149,29.7,64,19,73.8,145,107,169,104,65,,,,,,
2005,20042005,172,Milwaukee,Horizon,88554,Adrian Tigert,F,29,7,895,267,48,53,68,29,18,13.9,124.9,2.5,64.2,0.668,1.42,36.6,32.3,56.4,172,97,66.7,105,70,40.3,67,27,73.0,63,46,195,132,63,,,,,,
2005,20042005,172,Milwaukee,Horizon,88555,Jason McCoy,F,27,0,291,85,17,45,24,19,14,16.5,109.9,0.6,50.0,0.533,1.41,31.4,51.9,47.1,70,33,53.7,54,29,25.0,16,4,68.2,22,15,52,25,27,,,,,,
2005,20042005,172,Milwaukee,Horizon,88556,Boo Davis,G,29,6,618,294,54,54,39,34,4,26.4,105.8,1.6,50.2,0.542,0.72,23.2,35.4,39.8,246,98,48.5,97,47,34.2,149,51,82.5,57,47,96,62,34,,,,,,
2005,20042005,172,Milwaukee,Horizon,88557,Chris Hill,G,29,6,858,227,51,70,97,31,1,14.2,117.4,2.0,51.7,0.593,1.9,60.9,29.5,43.0,151,65,48.8,80,39,36.6,71,26,77.2,92,71,88,62,26,,,,,,
2005,20042005,172,Milwaukee,Horizon,88558,Derrick Ford,C,28,0,288,91,27,48,7,6,31,18.8,93.0,0.2,53.1,0.561,0.26,60.9,39.2,53.1,64,34,53.1,64,34,0.0,0,0,59.0,39,23,51,31,20,,,,,,
2005,20042005,172,Milwaukee,Horizon,88560,Derrick Wimmer,G,16,0,57,14,3,8,1,2,0,19.3,73.0,-0.2,35.0,0.35,0.33,0.0,0.0,25.0,20,5,20.0,5,1,26.7,15,4,0.0,0,0,1,1,0,,,,,,
2005,20042005,172,Milwaukee,Horizon,88561,Mark Pancratz,G,21,0,270,43,13,39,14,13,1,12.5,87.6,0.0,37.2,0.405,1.08,53.5,34.0,34.9,43,15,39.4,33,13,20.0,10,2,47.8,23,11,47,31,16,,,,,,
2005,20042005,172,Milwaukee,Horizon,91687,James Wright,F,29,2,586,118,29,81,17,25,18,11.9,101.3,0.5,53.1,0.538,0.59,80.2,43.0,53.1,81,43,53.1,81,43,0.0,0,0,49.2,65,32,121,69,52,,,,,,
2005,20042005,172,Milwaukee,Horizon,91688,Rob Sanders,F,9,0,54,16,9,16,4,0,1,21.0,79.5,-0.2,50.0,0.556,0.44,100.0,33.3,50.0,10,5,55.6,9,5,0.0,1,0,60.0,10,6,6,4,2,,,,,,
2005,20042005,172,Milwaukee,Horizon,91689,Luke Homan,G,7,0,14,6,0,0,0,1,0,6.7,285.8,0.4,150.0,1.5,,0.0,50.0,100.0,2,2,0.0,0,0,100.0,2,2,0.0,0,0,2,1,1,,,,,,
2005,20042005,172,Milwaukee,Horizon,91690,Ed McCants,G,29,7,866,509,50,54,49,44,10,30.0,115.1,3.9,50.7,0.545,0.98,22.1,31.4,39.2,426,167,42.9,161,69,37.0,265,98,81.9,94,77,86,59,27,,,,,,
2005,20042005,173,Minnesota,Big Ten,79856,Rico Tucker,G,26,0,416,148,50,28,43,31,8,24.5,90.3,0.1,45.3,0.505,0.86,31.0,27.0,38.0,129,49,42.9,70,30,32.2,59,19,77.5,40,31,37,27,10,,,,,,
2005,20042005,173,Minnesota,Big Ten,80168,Jonathan Williams,C,2,0,12,6,0,4,0,0,0,11.8,220.4,1.5,100.0,1.042,,100.0,66.7,100.0,2,2,100.0,2,2,0.0,0,0,100.0,2,2,3,1,2,,,,,,
2005,20042005,173,Minnesota,Big Ten,82731,Dan Coleman,F,26,17,595,202,34,46,21,7,9,20.3,99.7,0.9,49.2,0.51,0.62,16.2,33.3,43.8,185,81,48.4,126,61,33.9,59,20,66.7,30,20,99,66,33,,,,,,
2005,20042005,173,Minnesota,Big Ten,82732,Spencer Tollackson,C,26,3,326,88,25,36,14,6,11,18.8,83.9,-0.2,49.4,0.474,0.56,21.2,30.0,49.4,85,42,50.0,84,42,0.0,1,0,22.2,18,4,50,35,15,,,,,,
2005,20042005,173,Minnesota,Big Ten,85872,Kerry Wooldridge,F-C,5,0,25,2,7,4,2,1,3,24.0,32.1,-1.1,20.0,0.2,0.29,0.0,14.3,20.0,5,1,20.0,5,1,0.0,0,0,0.0,0,0,7,6,1,,,,,,
2005,20042005,173,Minnesota,Big Ten,85949,Miles Webb,G,8,0,17,7,1,1,1,1,0,22.6,117.0,0.2,37.5,0.527,1.0,150.0,66.7,25.0,4,1,0.0,0,0,25.0,4,1,66.7,6,4,3,1,2,,,,,,
2005,20042005,173,Minnesota,Big Ten,88797,J'son Stamper,F,26,3,441,125,40,67,19,15,4,19.1,92.4,0.2,45.1,0.513,0.48,76.9,40.8,45.1,91,41,45.6,90,41,0.0,1,0,61.4,70,43,120,71,49,,,,,,
2005,20042005,173,Minnesota,Big Ten,88798,Vincent Grier,G-F,26,21,945,472,73,51,63,55,5,27.8,107.6,3.2,48.4,0.546,0.86,51.0,22.4,47.0,353,166,50.0,312,156,24.4,41,10,72.2,180,130,152,118,34,,,,,,
2005,20042005,173,Minnesota,Big Ten,88802,Ryan Saunders,G,8,0,15,2,4,0,0,1,0,23.5,27.3,-0.4,33.3,0.333,0.0,0.0,0.0,33.3,3,1,33.3,3,1,0.0,0,0,0.0,0,0,5,5,0,,,,,,
2005,20042005,173,Minnesota,Big Ten,91791,Brent Lawson,G-F,26,21,813,174,43,66,60,50,5,12.5,108.5,1.3,51.6,0.57,1.4,45.7,39.2,44.1,127,56,58.7,63,37,29.7,64,19,74.1,58,43,102,62,40,,,,,,
2005,20042005,173,Minnesota,Big Ten,91792,Jeff Hagen,C,26,19,720,294,70,56,53,20,70,22.7,107.5,2.0,52.6,0.599,0.76,63.0,38.5,52.6,192,101,52.6,192,101,0.0,0,0,76.0,121,92,169,104,65,,,,,,
2005,20042005,173,Minnesota,Big Ten,91793,Aaron Robinson,G,26,21,875,217,64,53,78,47,2,15.1,100.3,1.0,54.8,0.569,1.22,16.3,11.3,38.8,178,69,42.9,28,12,38.0,150,57,75.9,29,22,71,63,8,,,,,,
2005,20042005,173,Minnesota,Big Ten,91794,Alex Popp,G-F,4,0,10,3,1,2,2,0,0,29.4,85.0,0.0,30.0,0.3,2.0,0.0,0.0,20.0,5,1,0.0,1,0,25.0,4,1,0.0,0,0,2,2,0,,,,,,
2005,20042005,173,Minnesota,Big Ten,91795,Jordan Nuness,G-F,8,0,17,9,0,2,1,1,0,23.7,132.8,0.4,56.3,0.563,,0.0,0.0,37.5,8,3,0.0,3,0,60.0,5,3,0.0,0,0,1,1,0,,,,,,
2005,20042005,174,Mississippi State,SEC,81620,Gary Ervin,G,30,17,865,211,84,54,145,34,0,17.5,94.2,0.5,40.5,0.456,1.73,34.3,29.6,38.3,201,77,41.5,164,68,24.3,37,9,69.6,69,48,71,50,21,,,,,,
2005,20042005,174,Mississippi State,SEC,82781,Charles Rhodes,F-C,14,0,98,47,5,13,2,1,5,20.6,123.5,0.8,59.4,0.63,0.4,37.5,27.6,59.4,32,19,70.4,27,19,0.0,5,0,75.0,12,9,29,21,8,,,,,,
2005,20042005,174,Mississippi State,SEC,82783,Billy Begley,G,12,0,18,10,0,0,1,0,0,15.2,192.3,0.4,80.0,0.85,,40.0,0.0,60.0,5,3,50.0,2,1,66.7,3,2,100.0,2,2,2,2,0,,,,,,
2005,20042005,174,Mississippi State,SEC,82974,Walter Sharpe,F,20,0,169,50,15,27,10,3,9,16.2,100.7,0.3,61.1,0.606,0.67,33.3,48.5,61.1,36,22,61.1,36,22,0.0,0,0,50.0,12,6,33,17,16,,,,,,
2005,20042005,174,Mississippi State,SEC,86152,Piotr Stelmach,F,18,0,70,36,3,7,0,1,2,19.4,127.6,0.5,76.2,0.709,0.0,47.6,31.8,71.4,21,15,68.4,19,13,100.0,2,2,40.0,10,4,22,15,7,,,,,,
2005,20042005,174,Mississippi State,SEC,86153,Dietric Slater,G-F,29,0,382,95,34,53,31,13,4,17.9,87.0,0.0,41.1,0.439,0.91,29.2,38.8,38.5,96,37,43.8,73,32,21.7,23,5,57.1,28,16,67,41,26,,,,,,
2005,20042005,174,Mississippi State,SEC,89687,Michael Boler,G-F,16,0,40,20,3,1,2,1,0,22.2,117.9,0.3,60.7,0.635,0.67,28.6,16.7,50.0,14,7,66.7,6,4,37.5,8,3,75.0,4,3,6,5,1,,,,,,
2005,20042005,174,Mississippi State,SEC,89688,Wesley Morgan,C,24,0,182,48,17,27,5,4,11,13.9,97.8,0.2,64.5,0.662,0.29,38.7,44.4,64.5,31,20,64.5,31,20,0.0,0,0,66.7,12,8,45,25,20,,,,,,
2005,20042005,174,Mississippi State,SEC,89689,Jamall Edmondson,G,29,3,439,152,24,27,39,15,1,17.0,117.3,1.2,54.7,0.573,1.63,28.0,15.6,41.5,118,49,47.4,38,18,38.8,80,31,69.7,33,23,32,27,5,,,,,,
2005,20042005,174,Mississippi State,SEC,90297,Lawrence Roberts,F,29,18,921,498,79,62,55,42,26,28.2,110.2,3.3,46.4,0.536,0.7,73.8,32.2,45.0,351,158,47.3,313,148,26.3,38,10,66.4,259,172,317,215,102,,,,,,
2005,20042005,174,Mississippi State,SEC,90298,Winsome Frazier,G-F,23,9,616,284,43,43,19,29,10,22.5,111.3,2.3,53.8,0.567,0.44,25.8,31.6,42.2,225,95,53.1,81,43,36.1,144,52,72.4,58,42,79,54,25,,,,,,
2005,20042005,174,Mississippi State,SEC,90299,Ontario Harper,G-F,30,12,791,257,44,52,36,30,6,17.5,107.3,1.5,48.1,0.527,0.82,35.5,32.2,45.0,211,95,53.2,154,82,22.8,57,13,72.0,75,54,146,99,47,,,,,,
2005,20042005,174,Mississippi State,SEC,90300,Shane Power,G-F,30,18,985,333,49,43,73,26,2,17.4,114.9,2.5,50.7,0.541,1.49,23.3,33.9,41.9,279,117,47.6,143,68,36.0,136,49,76.9,65,50,124,82,42,,,,,,
2005,20042005,174,Mississippi State,SEC,90301,Marcus Campbell,C,28,13,401,169,34,54,5,5,27,22.4,102.8,0.8,52.9,0.557,0.15,26.5,39.9,52.9,136,72,52.9,136,72,0.0,0,0,69.4,36,25,138,83,55,,,,,,
2005,20042005,174,Mississippi State,SEC,90302,Seth Cannon,G,13,0,24,5,3,5,3,1,0,19.7,70.8,-0.1,40.0,0.347,1.0,100.0,25.0,40.0,5,2,50.0,4,2,0.0,1,0,20.0,5,1,8,6,2,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,79424,Michael Clark,G,2,0,4,0,1,1,0,1,0,45.1,8.8,-1.2,0.0,0.0,0.0,0.0,100.0,0.0,3,0,0.0,3,0,0.0,0,0,0.0,0,0,1,0,1,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,82708,Carl Lucas,F,18,0,198,66,19,31,4,4,3,22.9,85.1,-0.1,42.6,0.456,0.21,14.7,55.6,42.6,68,29,43.3,67,29,0.0,1,0,80.0,10,8,45,20,25,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,82712,Stanford Speech,G,18,0,484,161,53,44,31,28,2,21.2,89.8,0.2,47.7,0.523,0.58,46.1,26.7,39.8,128,51,44.9,69,31,33.9,59,20,66.1,59,39,75,55,20,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,85593,Jefferey Price,F,18,0,347,115,33,51,16,4,4,21.5,87.5,0.0,47.7,0.489,0.48,22.4,45.3,47.7,107,51,47.7,107,51,0.0,0,0,54.2,24,13,53,29,24,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,85594,Ronald Alexander,C,18,0,508,99,14,40,5,13,56,8.7,123.0,1.4,66.1,0.654,0.36,50.0,34.3,66.1,62,41,66.1,62,41,0.0,0,0,54.8,31,17,143,94,49,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,88275,Jesse Taylor,G-F,17,0,341,119,16,43,14,7,4,24.9,85.5,-0.2,37.2,0.386,0.88,16.0,27.9,29.9,144,43,31.9,69,22,28.0,75,21,52.2,23,12,61,44,17,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,88276,Solomon Forbes,G-F,9,0,219,95,14,15,12,13,3,24.8,97.3,0.9,45.2,0.478,0.86,12.8,15.4,38.3,94,36,50.0,46,23,27.1,48,13,83.3,12,10,26,22,4,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91207,Timothy Latiker,F,18,0,428,171,19,25,11,21,1,22.2,104.7,1.4,46.3,0.495,0.58,16.8,44.9,37.9,161,61,44.7,76,34,31.8,85,27,81.5,27,22,69,38,31,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91208,Charles McGhee,F,17,0,137,36,5,19,1,3,5,19.7,79.0,-0.2,36.7,0.364,0.2,22.2,39.1,35.6,45,16,35.7,42,15,33.3,3,1,30.0,10,3,23,14,9,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91209,Kelvin McCoy,G,18,0,259,95,24,29,12,15,6,21.3,94.2,0.3,53.8,0.544,0.5,26.9,32.3,46.2,78,36,68.6,35,24,27.9,43,12,52.4,21,11,31,21,10,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91210,Hosea Butler,G,18,0,638,239,37,44,86,59,2,21.5,108.8,2.6,45.4,0.497,2.32,24.4,25.3,37.3,217,81,41.8,110,46,32.7,107,35,79.2,53,42,79,59,20,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91211,Willie Clay,G,13,0,60,9,4,9,9,3,0,14.1,79.2,-0.1,25.0,0.333,2.25,80.0,0.0,20.0,10,2,50.0,2,1,12.5,8,1,50.0,8,4,6,6,0,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91212,Clarence Jeffery,G-F,2,0,4,0,1,1,0,1,0,45.1,8.8,-1.2,0.0,0.0,0.0,0.0,100.0,0.0,3,0,0.0,3,0,0.0,0,0,0.0,0,0,1,0,1,,,,,,
2005,20042005,175,Mississippi Valley State,SWAC,91213,Rakeem Bolden,G,1,0,2,0,1,0,0,0,0,25.6,,,,,0.0,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,176,Missouri State,MVC,82830,Deven Mitchell,F,28,0,502,158,46,60,24,32,11,19.6,92.5,0.3,47.7,0.519,0.52,33.1,30.9,46.6,133,62,46.8,126,59,42.9,7,3,70.5,44,31,81,56,25,,,,,,
2005,20042005,176,Missouri State,MVC,82831,Drew Richards,C,30,0,284,82,19,62,8,8,15,16.1,104.1,0.4,50.0,0.56,0.42,69.6,44.4,50.0,56,28,50.0,56,28,0.0,0,0,66.7,39,26,72,40,32,,,,,,
2005,20042005,176,Missouri State,MVC,86380,Nathan Bilyeu,F,30,2,636,197,50,67,46,18,14,18.6,103.9,1.0,41.6,0.524,0.92,71.3,42.1,39.2,143,56,39.5,124,49,36.8,19,7,76.5,102,78,140,81,59,,,,,,
2005,20042005,176,Missouri State,MVC,86381,Sky Frazier,C,24,0,186,81,18,36,3,5,6,26.9,90.6,0.1,45.8,0.484,0.17,40.8,35.2,42.3,71,30,44.6,56,25,33.3,15,5,55.2,29,16,54,35,19,,,,,,
2005,20042005,176,Missouri State,MVC,86382,Blake Ahearn,G,30,0,630,314,37,40,39,22,3,23.6,123.2,2.8,50.7,0.597,1.05,41.9,21.2,40.1,222,89,41.2,102,42,39.2,120,47,95.7,93,89,33,26,7,,,,,,
2005,20042005,176,Missouri State,MVC,86383,Tyler Chaney,G,28,3,726,236,46,49,73,22,4,20.2,102.2,1.2,41.8,0.466,1.59,27.4,30.7,35.8,226,81,36.0,150,54,35.5,76,27,75.8,62,47,114,79,35,,,,,,
2005,20042005,176,Missouri State,MVC,89709,Kellen Easley,G-F,30,1,597,243,37,57,38,29,10,19.4,121.4,2.1,54.6,0.618,1.03,45.1,41.6,52.4,164,86,52.0,152,79,58.3,12,7,86.5,74,64,137,80,57,,,,,,
2005,20042005,176,Missouri State,MVC,89710,Deke Thompson,G,30,3,735,254,46,51,52,25,5,18.9,106.9,1.4,51.9,0.544,1.13,23.1,18.1,43.4,212,92,43.1,130,56,43.9,82,36,69.4,49,34,72,59,13,,,,,,
2005,20042005,176,Missouri State,MVC,91635,Jeremy Nicholson,F,9,0,40,11,3,5,2,1,2,15.6,100.5,0.1,50.0,0.564,0.67,50.0,10.0,37.5,8,3,33.3,3,1,40.0,5,2,75.0,4,3,10,9,1,,,,,,
2005,20042005,176,Missouri State,MVC,91636,Tamarr Maclin,F,30,3,690,324,88,98,22,35,41,24.4,103.0,1.4,62.0,0.646,0.25,82.6,39.6,62.0,184,114,62.0,184,114,0.0,0,0,63.2,152,96,235,142,93,,,,,,
2005,20042005,176,Missouri State,MVC,91637,Anthony Shavies,G,30,3,851,268,56,66,108,32,1,19.1,106.0,1.6,43.9,0.494,1.93,40.9,28.1,40.0,230,92,42.5,174,74,32.1,56,18,70.2,94,66,96,69,27,,,,,,
2005,20042005,176,Missouri State,MVC,91638,Daniel Meyer,G,5,0,7,5,0,0,1,0,0,15.7,185.2,0.4,125.0,1.025,,50.0,,100.0,2,2,100.0,1,1,100.0,1,1,0.0,1,0,0,0,0,,,,,,
2005,20042005,176,Missouri State,MVC,91639,Trevyor Fisher,G,26,0,142,8,7,9,9,5,0,8.0,58.3,-0.2,26.7,0.252,1.29,13.3,0.0,26.7,15,4,40.0,10,4,0.0,5,0,0.0,2,0,5,5,0,,,,,,
2005,20042005,177,Missouri,Big 12,80003,Spencer Laurie,G,5,0,52,4,7,5,8,4,0,12.1,60.5,-0.6,30.0,0.34,1.14,40.0,50.0,20.0,5,1,0.0,1,0,25.0,4,1,50.0,2,1,2,1,1,,,,,,
2005,20042005,177,Missouri,Big 12,83488,Marshall Brown,F,31,3,517,152,37,74,16,19,5,18.6,93.1,0.3,48.4,0.52,0.43,36.5,29.0,40.5,126,51,44.3,70,31,35.7,56,20,65.2,46,30,62,44,18,,,,,,
2005,20042005,177,Missouri,Big 12,83489,Jason Horton,G,30,16,930,182,70,71,97,33,2,14.5,89.5,0.1,47.8,0.488,1.39,37.5,14.5,37.5,160,60,38.0,71,27,37.1,89,33,48.3,60,29,69,59,10,,,,,,
2005,20042005,177,Missouri,Big 12,83631,Jeffrey Ferguson,F-C,4,0,38,11,5,7,1,1,4,21.4,76.1,-0.4,50.0,0.506,0.2,20.0,50.0,50.0,10,5,50.0,10,5,0.0,0,0,50.0,2,1,10,5,5,,,,,,
2005,20042005,177,Missouri,Big 12,85609,Kalen Grimes,C,31,1,289,84,19,41,0,6,18,17.7,93.1,0.1,53.1,0.535,0.0,51.6,44.6,53.1,64,34,53.1,64,34,0.0,0,0,48.5,33,16,65,36,29,,,,,,
2005,20042005,177,Missouri,Big 12,85611,Glen Dandridge,G-F,28,2,180,55,13,18,5,7,3,20.5,88.1,0.0,46.4,0.484,0.38,7.3,33.3,36.4,55,20,52.9,17,9,28.9,38,11,100.0,4,4,12,8,4,,,,,,
2005,20042005,177,Missouri,Big 12,88503,Kevin Young,F-C,31,21,659,155,40,91,7,15,20,15.1,95.2,0.4,49.6,0.519,0.18,67.8,55.8,49.6,115,57,49.6,115,57,0.0,0,0,52.6,78,41,156,69,87,,,,,,
2005,20042005,177,Missouri,Big 12,88504,Thomas Gardner,G,31,9,878,327,49,75,64,20,1,23.1,102.1,1.5,44.9,0.485,1.31,17.6,34.9,37.1,313,116,51.9,129,67,26.6,184,49,83.6,55,46,86,56,30,,,,,,
2005,20042005,177,Missouri,Big 12,88505,Jimmy McKinney,G,31,20,879,217,64,65,70,23,4,16.1,96.6,0.6,45.3,0.526,1.09,46.8,14.6,39.8,171,68,49.0,100,49,26.8,71,19,77.5,80,62,89,76,13,,,,,,
2005,20042005,177,Missouri,Big 12,90522,Jason Conley,F,31,20,814,313,54,52,64,40,4,21.8,109.4,2.0,51.2,0.553,1.19,32.3,32.4,44.0,248,109,51.8,141,73,33.6,107,36,73.8,80,59,185,125,60,,,,,,
2005,20042005,177,Missouri,Big 12,90523,Linas Kleiza,F-C,31,20,971,487,84,88,51,19,7,30.3,101.5,2.1,43.7,0.51,0.61,53.6,29.2,40.2,386,155,45.1,284,128,26.5,102,27,72.5,207,150,240,170,70,,,,,,
2005,20042005,177,Missouri,Big 12,90524,Brian Dailey,G,8,1,18,0,0,4,1,3,0,5.9,48.8,-0.1,0.0,0.0,,0.0,50.0,0.0,2,0,0.0,0,0,0.0,2,0,0.0,0,0,2,1,1,,,,,,
2005,20042005,178,Monmouth,NEC,85315,Marques Alston,F,23,0,606,196,53,44,42,22,5,18.7,103.6,1.3,62.1,0.669,0.79,41.1,17.1,57.3,124,71,59.6,99,59,48.0,25,12,82.4,51,42,117,97,20,,,,,,
2005,20042005,178,Monmouth,NEC,85316,Corey Hallett,F,23,0,300,57,14,37,10,8,7,15.8,79.9,-0.3,39.7,0.409,0.71,23.8,29.6,38.1,63,24,42.3,52,22,18.2,11,2,46.7,15,7,54,38,16,,,,,,
2005,20042005,178,Monmouth,NEC,85319,Deki Delic,G,23,0,530,176,39,28,39,15,2,23.2,90.3,0.2,47.2,0.496,1.0,20.2,26.7,35.0,163,57,45.9,37,17,31.7,126,40,66.7,33,22,60,44,16,,,,,,
2005,20042005,178,Monmouth,NEC,89935,Brent Wilson,F,23,0,287,56,15,38,6,7,5,13.6,92.4,0.1,44.7,0.518,0.4,34.0,38.8,42.6,47,20,40.0,45,18,100.0,2,2,87.5,16,14,49,30,19,,,,,,
2005,20042005,178,Monmouth,NEC,89936,Jon Ager,G,1,0,7,0,0,0,0,0,0,0.0,,,,,,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,178,Monmouth,NEC,89937,Chris Kenny,G,23,0,704,193,32,50,54,35,4,16.8,103.4,1.3,50.3,0.547,1.69,21.7,9.0,40.4,161,65,50.0,66,33,33.7,95,32,88.6,35,31,67,61,6,,,,,,
2005,20042005,178,Monmouth,NEC,89938,Tyler Azzarelli,G,23,0,686,205,40,66,68,47,9,18.4,104.7,1.5,52.8,0.563,1.7,31.3,16.7,44.4,160,71,57.1,77,44,32.5,83,27,72.0,50,36,84,70,14,,,,,,
2005,20042005,178,Monmouth,NEC,91521,Blake Hamilton,F,23,0,641,375,65,75,41,20,18,32.0,111.0,3.4,52.6,0.632,0.63,92.4,28.6,52.6,211,111,54.1,205,111,0.0,6,0,78.5,195,153,84,60,24,,,,,,
2005,20042005,178,Monmouth,NEC,91522,Dwayne Byfield,G,22,0,570,137,33,40,37,29,2,16.4,91.4,0.2,49.2,0.516,1.12,17.9,9.1,38.2,123,47,38.5,52,20,38.0,71,27,72.7,22,16,55,50,5,,,,,,
2005,20042005,178,Monmouth,NEC,91523,Troy Hamlett,C,7,0,12,4,3,1,0,1,4,27.4,49.1,-0.3,66.7,0.667,0.0,0.0,0.0,66.7,3,2,66.7,3,2,0.0,0,0,0.0,0,0,2,2,0,,,,,,
2005,20042005,178,Monmouth,NEC,91524,Tim Warner,G,4,0,11,2,0,2,0,1,0,19.7,61.4,-0.2,0.0,0.258,,66.7,,0.0,3,0,0.0,1,0,0.0,2,0,100.0,2,2,0,0,0,,,,,,
